protocol,detector,calibration_policy,quantifier,contamination_mode,true_prevalence,metric,n_seeds,mean,std,ci95_low,ci95_high
P3,datum_transformer,source_only,hdy,replace,0.05,prevalence_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,datum_transformer,source_only,hdy,replace,0.05,false_positive_share,5,0.9499951057417377,1.0943894173868692e-05,0.9499815171023419,0.9500086943811336
P3,datum_transformer,source_only,hdy,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,datum_transformer,source_only,hdy,replace,0.05,decision_regret,0,,,,
P3,datum_transformer,source_only,hdy,replace,0.1,prevalence_absolute_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,datum_transformer,source_only,hdy,replace,0.1,prevalence_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,datum_transformer,source_only,hdy,replace,0.1,false_positive_share,5,0.8999907269074237,2.0735265362406e-05,0.8999649806749299,0.9000164731399174
P3,datum_transformer,source_only,hdy,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,datum_transformer,source_only,hdy,replace,0.1,decision_regret,0,,,,
P3,datum_transformer,source_only,kdey,replace,0.05,prevalence_absolute_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,datum_transformer,source_only,kdey,replace,0.05,prevalence_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,datum_transformer,source_only,kdey,replace,0.05,false_positive_share,5,0.9499951057417377,1.0943894173868692e-05,0.9499815171023419,0.9500086943811336
P3,datum_transformer,source_only,kdey,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,datum_transformer,source_only,kdey,replace,0.05,decision_regret,0,,,,
P3,datum_transformer,source_only,kdey,replace,0.1,prevalence_absolute_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,datum_transformer,source_only,kdey,replace,0.1,prevalence_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,datum_transformer,source_only,kdey,replace,0.1,false_positive_share,5,0.8999907269074237,2.0735265362406e-05,0.8999649806749299,0.9000164731399174
P3,datum_transformer,source_only,kdey,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,datum_transformer,source_only,kdey,replace,0.1,decision_regret,0,,,,
P3,datum_transformer,source_only,median_sweep,replace,0.05,prevalence_absolute_error,5,0.95,0.0,0.95,0.95
P3,datum_transformer,source_only,median_sweep,replace,0.05,prevalence_error,5,0.95,0.0,0.95,0.95
P3,datum_transformer,source_only,median_sweep,replace,0.05,false_positive_share,5,0.9499951057417377,1.0943894173868692e-05,0.9499815171023419,0.9500086943811336
P3,datum_transformer,source_only,median_sweep,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,datum_transformer,source_only,median_sweep,replace,0.05,decision_regret,0,,,,
P3,datum_transformer,source_only,median_sweep,replace,0.1,prevalence_absolute_error,5,0.9,0.0,0.9,0.9
P3,datum_transformer,source_only,median_sweep,replace,0.1,prevalence_error,5,0.9,0.0,0.9,0.9
P3,datum_transformer,source_only,median_sweep,replace,0.1,false_positive_share,5,0.8999907269074237,2.0735265362406e-05,0.8999649806749299,0.9000164731399174
P3,datum_transformer,source_only,median_sweep,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,datum_transformer,source_only,median_sweep,replace,0.1,decision_regret,0,,,,
P3,datum_transformer,source_only,pacc,replace,0.05,prevalence_absolute_error,5,0.95,0.0,0.95,0.95
P3,datum_transformer,source_only,pacc,replace,0.05,prevalence_error,5,0.95,0.0,0.95,0.95
P3,datum_transformer,source_only,pacc,replace,0.05,false_positive_share,5,0.9499951057417377,1.0943894173868692e-05,0.9499815171023419,0.9500086943811336
P3,datum_transformer,source_only,pacc,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,datum_transformer,source_only,pacc,replace,0.05,decision_regret,0,,,,
P3,datum_transformer,source_only,pacc,replace,0.1,prevalence_absolute_error,5,0.9,0.0,0.9,0.9
P3,datum_transformer,source_only,pacc,replace,0.1,prevalence_error,5,0.9,0.0,0.9,0.9
P3,datum_transformer,source_only,pacc,replace,0.1,false_positive_share,5,0.8999907269074237,2.0735265362406e-05,0.8999649806749299,0.9000164731399174
P3,datum_transformer,source_only,pacc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,datum_transformer,source_only,pacc,replace,0.1,decision_regret,0,,,,
P3,datum_transformer,source_only,pcc,replace,0.05,prevalence_absolute_error,5,0.9142646656410027,0.010176618307946039,0.9016287250645648,0.9269006062174406
P3,datum_transformer,source_only,pcc,replace,0.05,prevalence_error,5,0.9142646656410027,0.010176618307946039,0.9016287250645648,0.9269006062174406
P3,datum_transformer,source_only,pcc,replace,0.05,false_positive_share,5,0.9499951057417377,1.0943894173868692e-05,0.9499815171023419,0.9500086943811336
P3,datum_transformer,source_only,pcc,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,datum_transformer,source_only,pcc,replace,0.05,decision_regret,0,,,,
P3,datum_transformer,source_only,pcc,replace,0.1,prevalence_absolute_error,5,0.8643185622475998,0.010123877648300994,0.8517481078494847,0.876889016645715
P3,datum_transformer,source_only,pcc,replace,0.1,prevalence_error,5,0.8643185622475998,0.010123877648300994,0.8517481078494847,0.876889016645715
P3,datum_transformer,source_only,pcc,replace,0.1,false_positive_share,5,0.8999907269074237,2.0735265362406e-05,0.8999649806749299,0.9000164731399174
P3,datum_transformer,source_only,pcc,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,datum_transformer,source_only,pcc,replace,0.1,decision_regret,0,,,,
P3,datum_transformer,target_real_anchor,acc,replace,0.05,prevalence_absolute_error,5,0.085367846407485,0.06542013842896782,0.004138015762729097,0.1665976770522409
P3,datum_transformer,target_real_anchor,acc,replace,0.05,prevalence_error,5,0.08535764897411877,0.06543164367543683,0.004113532679031834,0.1666017652692057
P3,datum_transformer,target_real_anchor,acc,replace,0.05,false_positive_share,5,0.9648979261675479,0.031239984047457613,0.9261083626713599,1.003687489663736
P3,datum_transformer,target_real_anchor,acc,replace,0.05,prevalence_decision_error,5,0.562,0.4436440014245656,0.011143215412057428,1.1128567845879427
P3,datum_transformer,target_real_anchor,acc,replace,0.05,decision_regret,5,0.0007167910873693801,0.0006471281813666805,-8.672467765670304e-05,0.0015203068523954632
P3,datum_transformer,target_real_anchor,acc,replace,0.1,prevalence_absolute_error,5,0.047949887989949036,0.0472783198805419,-0.010753899701281135,0.1066536756811792
P3,datum_transformer,target_real_anchor,acc,replace,0.1,prevalence_error,5,0.03132643775240321,0.062011642239947165,-0.045671185886431015,0.10832406139123743
P3,datum_transformer,target_real_anchor,acc,replace,0.1,false_positive_share,5,0.9302945103875547,0.06051667442298867,0.8551531344655111,1.0054358863095982
P3,datum_transformer,target_real_anchor,acc,replace,0.1,prevalence_decision_error,5,0.45599999999999996,0.44184839028789047,-0.09262723888475932,1.0046272388847592
P3,datum_transformer,target_real_anchor,acc,replace,0.1,decision_regret,5,0.001440545972140788,0.001185982885492872,-3.20462792615286e-05,0.002913138223543104
P3,datum_transformer,target_real_anchor,cc,replace,0.05,prevalence_absolute_error,5,0.013639999999999958,0.008712367646053515,0.002822166754780033,0.024457833245219884
P3,datum_transformer,target_real_anchor,cc,replace,0.05,prevalence_error,5,0.0035759999999999564,0.016775795957271276,-0.017253901881356035,0.02440590188135595
P3,datum_transformer,target_real_anchor,cc,replace,0.05,false_positive_share,5,0.9648979261675479,0.031239984047457613,0.9261083626713599,1.003687489663736
P3,datum_transformer,target_real_anchor,cc,replace,0.05,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,datum_transformer,target_real_anchor,cc,replace,0.05,decision_regret,5,0.0005192269153525959,0.0005598246722137459,-0.0001758872254414355,0.0012143410561466274
P3,datum_transformer,target_real_anchor,cc,replace,0.1,prevalence_absolute_error,5,0.047876,0.015660875773723514,0.028430454371425995,0.06732154562857401
P3,datum_transformer,target_real_anchor,cc,replace,0.1,prevalence_error,5,-0.047876,0.015660875773723514,-0.06732154562857401,-0.028430454371425995
P3,datum_transformer,target_real_anchor,cc,replace,0.1,false_positive_share,5,0.9302945103875547,0.06051667442298867,0.8551531344655111,1.0054358863095982
P3,datum_transformer,target_real_anchor,cc,replace,0.1,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,datum_transformer,target_real_anchor,cc,replace,0.1,decision_regret,5,0.0005797341426540669,0.0007171404115382823,-0.0003107132880100495,0.0014701815733181834
P3,datum_transformer,target_real_anchor,dys,replace,0.05,prevalence_absolute_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,datum_transformer,target_real_anchor,dys,replace,0.05,prevalence_error,5,0.9499940391390134,0.0,0.9499940391390134,0.9499940391390134
P3,datum_transformer,target_real_anchor,dys,replace,0.05,false_positive_share,5,0.9648979261675479,0.031239984047457613,0.9261083626713599,1.003687489663736
P3,datum_transformer,target_real_anchor,dys,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
P3,datum_transformer,target_real_anchor,dys,replace,0.05,decision_regret,5,0.0011610088714404721,0.0006019361656781153,0.00041360640530114015,0.001908411337579804
P3,datum_transformer,target_real_anchor,dys,replace,0.1,prevalence_absolute_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,datum_transformer,target_real_anchor,dys,replace,0.1,prevalence_error,5,0.8999940391390135,1.2412670766236366e-16,0.8999940391390134,0.8999940391390137
P3,datum_transformer,target_real_anchor,dys,replace,0.1,false_positive_share,5,0.9302945103875547,0.06051667442298867,0.8551531344655111,1.0054358863095982
P3,datum_transformer,target_real_anchor,dys,replace,0.1,prevalence_decision_error,5,0.0,0.0,0.0,0.0
P3,datum_transformer,target_real_anchor,dys,replace,0.1,decision_regret,5,0.0018369255142265922,0.000569480150206131,0.0011298225140239674,0.002544028514429217
P3,datum_transformer,target_real_anchor,emq,replace,0.05,prevalence_absolute_error,5,0.9499999998734499,1.4745651749527075e-10,0.9499999996903584,0.9500000000565413
P3,datum_transformer,target_real_anchor,emq,replace,0.05,prevalence_error,5,0.9499999998734499,1.4745651749527075e-10,0.9499999996903584,0.9500000000565413
P3,datum_transformer,target_real_anchor,emq,replace,0.05,false_positive_share,5,0.9648979261675479,0.031239984047457613,0.9261083626713599,1.003687489663736
P3,datum_transformer,target_real_anchor,emq,replace,0.05,prevalence_decision_error,5,1.0,0.0,1.0,1.0
