protocol,detector,calibration_policy,metric,n_seeds,mean,std,ci95_low,ci95_high
P1,flat_transformer,oracle_target,target_test_auroc,5,0.9014358375381054,0.005337538275257987,0.8948084084226829,0.9080632666535279
P1,flat_transformer,oracle_target,ranking_shift,5,-0.0032880109983488203,0.0035289355629978705,-0.007669763238904208,0.001093741242206567
P1,flat_transformer,oracle_target,source_validation_ece,5,0.0383313208290373,0.015386501068965318,0.019226456393379332,0.057436185264695266
P1,flat_transformer,oracle_target,target_test_ece,5,0.03944517602422748,0.017872528159770147,0.017253501251357915,0.06163685079709705
P1,flat_transformer,oracle_target,calibration_shift,5,0.0011138551951901201,0.003987856709426328,-0.003837722910899881,0.006065433301280121
P1,flat_transformer,oracle_target,reference_fpr,5,0.04969518604162283,0.00018802337418543467,0.049461724187075985,0.04992864789616968
P1,flat_transformer,oracle_target,target_test_fpr,5,0.0491803278688524,0.00631304678262948,0.04134164495988527,0.05701901077781953
P1,flat_transformer,oracle_target,threshold_fpr_shift,5,-0.0005148581727703987,0.006391468095703433,-0.008450914002873322,0.007421197657332524
P1,flat_transformer,oracle_target,prevalence_mae,5,0.009772218165742804,0.001009382038474902,0.008518904828134992,0.011025531503350616
P1,flat_transformer,oracle_target,prevalence_decision_error_rate,5,0.07692307692307691,0.0012162606385262976,0.07541288987578648,0.07843326397036735
P1,flat_transformer,oracle_target,governance_regret,5,0.0022176003443509142,0.0006069400628733809,0.001463984719213508,0.0029712159694883205
P1,flat_transformer,source_only,source_validation_auroc,5,0.9047238485364542,0.005924561680132124,0.8973675335930965,0.9120801634798118
P1,flat_transformer,source_only,target_test_auroc,5,0.9014358375381054,0.005337538275257987,0.8948084084226829,0.9080632666535279
P1,flat_transformer,source_only,ranking_shift,5,-0.0032880109983488203,0.0035289355629978705,-0.007669763238904208,0.001093741242206567
P1,flat_transformer,source_only,source_validation_ece,5,0.0383313208290373,0.015386501068965318,0.019226456393379332,0.057436185264695266
P1,flat_transformer,source_only,target_test_ece,5,0.03944517602422748,0.017872528159770147,0.017253501251357915,0.06163685079709705
P1,flat_transformer,source_only,calibration_shift,5,0.0011138551951901201,0.003987856709426328,-0.003837722910899881,0.006065433301280121
P1,flat_transformer,source_only,reference_fpr,5,0.04969518604162283,0.00018802337418543467,0.049461724187075985,0.04992864789616968
P1,flat_transformer,source_only,target_test_fpr,5,0.0491803278688524,0.00631304678262948,0.04134164495988527,0.05701901077781953
P1,flat_transformer,source_only,threshold_fpr_shift,5,-0.0005148581727703987,0.006391468095703433,-0.008450914002873322,0.007421197657332524
P1,flat_transformer,source_only,prevalence_mae,5,0.009772218165742804,0.001009382038474902,0.008518904828134992,0.011025531503350616
P1,flat_transformer,source_only,prevalence_decision_error_rate,5,0.07692307692307691,0.0012162606385262976,0.07541288987578648,0.07843326397036735
P1,flat_transformer,source_only,governance_regret,5,0.0022176003443509142,0.0006069400628733809,0.001463984719213508,0.0029712159694883205
P1,flat_transformer,target_real_anchor,source_validation_auroc,5,0.9047238485364542,0.005924561680132124,0.8973675335930965,0.9120801634798118
P1,flat_transformer,target_real_anchor,target_test_auroc,5,0.9014358375381054,0.005337538275257987,0.8948084084226829,0.9080632666535279
P1,flat_transformer,target_real_anchor,ranking_shift,5,-0.0032880109983488203,0.0035289355629978705,-0.007669763238904208,0.001093741242206567
P1,flat_transformer,target_real_anchor,source_validation_ece,5,0.0383313208290373,0.015386501068965318,0.019226456393379332,0.057436185264695266
P1,flat_transformer,target_real_anchor,target_test_ece,5,0.03944517602422748,0.017872528159770147,0.017253501251357915,0.06163685079709705
P1,flat_transformer,target_real_anchor,calibration_shift,5,0.0011138551951901201,0.003987856709426328,-0.003837722910899881,0.006065433301280121
P1,flat_transformer,target_real_anchor,reference_fpr,5,0.05,0.0,0.05,0.05
